custAge,profession,marital,schooling,housing,loan,contact,month,day_of_week,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pastEmail,responded,profit
34,admin.,divorced,university.degree,no,no,cellular,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8,0,no,NA
38,services,married,NA,yes,no,telephone,may,fri,1,0,1.1,93.994,-36.4,4.859,5191,0,no,NA
31,blue-collar,married,basic.4y,yes,no,telephone,may,NA,1,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
NA,blue-collar,single,basic.4y,yes,yes,cellular,may,NA,2,0,-1.8,92.893,-46.2,1.281,5099.1,0,no,NA
48,admin.,married,university.degree,yes,no,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.96,5228.1,0,no,NA
50,technician,married,university.degree,yes,no,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8,0,no,NA
28,admin.,single,NA,no,no,cellular,may,mon,1,1,-1.8,92.893,-46.2,1.244,5099.1,3,no,NA
42,technician,married,professional.course,yes,yes,cellular,aug,mon,7,0,1.4,93.444,-36.1,4.963,5228.1,0,no,NA
33,blue-collar,married,basic.9y,no,no,cellular,nov,mon,2,0,-0.1,93.2,-42,4.191,5195.8,0,no,NA
52,admin.,single,high.school,yes,no,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1,0,no,NA
51,services,married,NA,no,yes,cellular,aug,fri,3,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
45,technician,single,professional.course,yes,yes,telephone,jun,thu,1,0,1.4,94.465,-41.8,4.955,5228.1,0,no,NA
NA,entrepreneur,married,basic.9y,no,no,cellular,aug,wed,1,0,1.4,93.444,-36.1,4.967,5228.1,0,no,NA
52,entrepreneur,single,NA,yes,no,cellular,may,thu,5,0,-1.8,92.893,-46.2,1.266,5099.1,0,no,NA
49,technician,married,professional.course,no,yes,cellular,jul,thu,2,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
40,technician,single,NA,yes,no,cellular,may,thu,8,0,-1.8,92.893,-46.2,1.266,5099.1,0,no,NA
44,technician,divorced,high.school,no,no,telephone,may,NA,1,0,1.1,93.994,-36.4,4.855,5191,0,no,NA
37,blue-collar,married,professional.course,yes,yes,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191,0,no,NA
30,admin.,single,university.degree,yes,no,cellular,nov,mon,1,1,-3.4,92.649,-30.1,0.722,5017.5,5,no,NA
NA,admin.,divorced,university.degree,yes,no,cellular,jul,NA,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
NA,blue-collar,married,NA,yes,no,telephone,may,wed,2,0,1.1,93.994,-36.4,4.858,5191,0,no,NA
27,technician,single,NA,no,no,cellular,may,tue,2,0,-1.8,92.893,-46.2,1.291,5099.1,0,no,NA
30,technician,divorced,university.degree,yes,no,cellular,aug,fri,3,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
31,technician,married,professional.course,yes,yes,cellular,aug,mon,1,0,1.4,93.444,-36.1,4.965,5228.1,0,no,NA
30,blue-collar,single,NA,no,no,cellular,aug,wed,1,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
30,blue-collar,married,basic.9y,yes,no,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8,0,no,NA
41,admin.,married,university.degree,yes,yes,telephone,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8,0,no,NA
40,admin.,married,NA,no,no,telephone,may,tue,1,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
43,technician,married,basic.6y,yes,no,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
45,admin.,married,basic.6y,no,yes,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
54,self-employed,married,NA,yes,no,cellular,aug,thu,4,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
29,admin.,single,university.degree,no,no,cellular,oct,mon,2,1,-3.4,92.431,-26.9,0.731,5017.5,3,no,NA
NA,entrepreneur,married,basic.4y,unknown,unknown,telephone,nov,tue,7,0,-0.1,93.2,-42,4.153,5195.8,0,no,NA
37,blue-collar,married,NA,no,no,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1,0,no,NA
28,blue-collar,single,NA,no,no,cellular,may,tue,1,1,-1.8,92.893,-46.2,1.344,5099.1,2,no,NA
32,services,single,basic.9y,yes,no,cellular,may,thu,1,1,-1.8,92.893,-46.2,1.266,5099.1,2,no,NA
NA,admin.,single,university.degree,no,no,cellular,jul,wed,1,0,1.4,93.918,-42.7,4.957,5228.1,0,no,NA
34,blue-collar,single,NA,no,yes,telephone,may,thu,1,0,1.1,93.994,-36.4,4.86,5191,0,no,NA
31,technician,married,high.school,no,no,telephone,may,tue,3,0,-1.8,92.893,-46.2,1.291,5099.1,0,no,NA
41,blue-collar,married,basic.9y,no,no,telephone,jun,NA,3,0,1.4,94.465,-41.8,4.967,5228.1,0,no,NA
NA,technician,married,NA,yes,no,telephone,may,fri,1,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
36,management,married,university.degree,yes,no,cellular,may,mon,6,0,-1.8,92.893,-46.2,1.354,5099.1,0,no,NA
43,unknown,married,NA,yes,no,telephone,may,mon,2,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
38,services,single,high.school,yes,no,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1,0,no,NA
54,blue-collar,married,basic.9y,no,no,telephone,jun,tue,1,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
46,unemployed,married,university.degree,no,no,cellular,nov,mon,2,1,-0.1,93.2,-42,4.191,5195.8,1,no,NA
24,admin.,single,NA,no,no,telephone,jul,wed,6,0,1.4,93.918,-42.7,4.957,5228.1,0,no,NA
39,blue-collar,married,high.school,yes,no,telephone,jun,fri,2,0,1.4,94.465,-41.8,4.959,5228.1,0,no,NA
34,admin.,married,university.degree,yes,no,telephone,jun,fri,6,0,1.4,94.465,-41.8,4.959,5228.1,0,no,NA
22,student,single,high.school,no,yes,cellular,jul,wed,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
56,services,married,high.school,no,no,cellular,aug,fri,2,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
33,services,divorced,high.school,yes,no,telephone,jun,NA,4,0,1.4,94.465,-41.8,4.959,5228.1,0,no,NA
NA,admin.,divorced,high.school,yes,no,cellular,jun,NA,1,1,-2.9,92.963,-40.8,1.266,5076.2,0,no,NA
NA,technician,divorced,professional.course,no,no,cellular,jul,tue,2,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
49,technician,married,basic.9y,yes,no,cellular,jul,wed,17,0,1.4,93.918,-42.7,4.963,5228.1,0,no,NA
NA,management,married,university.degree,no,no,telephone,may,tue,10,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
39,blue-collar,married,basic.6y,no,no,cellular,jul,mon,1,0,1.4,93.918,-42.7,4.96,5228.1,0,no,NA
33,entrepreneur,married,NA,no,no,telephone,may,fri,3,0,1.1,93.994,-36.4,4.859,5191,0,no,NA
29,admin.,single,university.degree,no,no,cellular,may,mon,1,0,-1.8,92.893,-46.2,1.244,5099.1,0,no,NA
59,retired,single,professional.course,yes,no,telephone,jul,thu,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
NA,admin.,married,university.degree,yes,no,telephone,aug,NA,7,0,1.4,93.444,-36.1,4.965,5228.1,0,no,NA
31,services,married,high.school,no,yes,cellular,may,wed,1,0,-1.8,92.893,-46.2,1.334,5099.1,0,no,NA
28,management,single,unknown,no,no,telephone,jul,thu,2,0,1.4,93.918,-42.7,4.966,5228.1,0,no,NA
37,management,married,NA,no,no,cellular,nov,tue,5,0,-0.1,93.2,-42,4.153,5195.8,0,no,NA
34,blue-collar,married,NA,no,no,cellular,may,wed,6,0,-1.8,92.893,-46.2,1.334,5099.1,0,no,NA
NA,admin.,single,NA,no,no,cellular,aug,thu,1,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
NA,technician,single,university.degree,yes,yes,cellular,jun,wed,1,1,-2.9,92.963,-40.8,1.26,5076.2,0,no,NA
31,admin.,married,university.degree,no,no,cellular,may,thu,4,0,-1.8,92.893,-46.2,1.266,5099.1,0,no,NA
25,self-employed,single,unknown,no,no,cellular,apr,mon,3,1,-1.8,93.749,-34.6,0.643,5008.7,2,no,NA
49,blue-collar,married,basic.9y,yes,no,telephone,may,wed,1,0,1.1,93.994,-36.4,4.858,5191,0,no,NA
37,technician,married,basic.6y,yes,no,telephone,jun,fri,1,0,1.4,94.465,-41.8,4.959,5228.1,0,no,NA
34,technician,married,NA,no,no,telephone,jun,fri,2,0,1.4,94.465,-41.8,4.967,5228.1,0,no,NA
59,retired,divorced,professional.course,yes,no,cellular,may,wed,3,0,-1.8,92.893,-46.2,1.281,5099.1,0,no,NA
42,blue-collar,married,basic.9y,no,no,telephone,may,NA,2,0,-1.8,92.893,-46.2,1.266,5099.1,0,no,NA
44,blue-collar,married,basic.4y,yes,no,cellular,jul,fri,5,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
39,blue-collar,married,NA,yes,no,telephone,may,mon,1,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
42,admin.,divorced,NA,yes,no,telephone,may,fri,1,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
NA,admin.,single,high.school,yes,no,telephone,may,mon,4,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
48,services,married,high.school,yes,no,telephone,jun,wed,9,0,1.4,94.465,-41.8,4.959,5228.1,0,no,NA
56,admin.,married,university.degree,no,no,telephone,jun,wed,1,0,1.4,94.465,-41.8,4.864,5228.1,0,no,NA
43,services,divorced,high.school,no,no,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8,0,no,NA
31,technician,single,basic.9y,yes,no,telephone,may,thu,5,0,-1.8,92.893,-46.2,1.266,5099.1,0,no,NA
46,blue-collar,married,basic.4y,yes,no,cellular,aug,tue,4,0,1.4,93.444,-36.1,4.966,5228.1,0,no,NA
34,blue-collar,married,NA,no,no,telephone,jun,tue,4,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
27,technician,single,high.school,yes,no,cellular,jul,mon,11,0,1.4,93.918,-42.7,4.96,5228.1,0,no,NA
31,unemployed,single,professional.course,no,no,telephone,may,wed,1,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
26,blue-collar,married,basic.4y,no,no,telephone,jun,wed,1,0,1.4,94.465,-41.8,4.962,5228.1,0,no,NA
NA,housemaid,divorced,NA,no,no,cellular,nov,NA,2,1,-0.1,93.2,-42,4.12,5195.8,0,no,NA
27,blue-collar,single,NA,no,yes,cellular,may,thu,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,no,NA
40,housemaid,divorced,high.school,yes,no,cellular,may,wed,3,1,-1.8,92.893,-46.2,1.334,5099.1,1,no,NA
NA,admin.,divorced,NA,no,no,telephone,may,tue,1,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
32,admin.,single,NA,yes,no,telephone,jun,tue,2,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
80,retired,divorced,basic.4y,no,no,cellular,oct,tue,1,0,-3.4,92.431,-26.9,0.744,5017.5,0,no,NA
37,blue-collar,single,high.school,no,no,cellular,nov,tue,1,1,-0.1,93.2,-42,4.153,5195.8,4,no,NA
56,services,married,high.school,no,no,telephone,nov,mon,1,0,-0.1,93.2,-42,4.191,5195.8,0,no,NA
23,technician,single,professional.course,unknown,unknown,cellular,may,fri,5,0,-1.8,92.893,-46.2,1.25,5099.1,0,no,NA
NA,services,married,NA,no,no,cellular,may,mon,2,0,-1.8,92.893,-46.2,1.244,5099.1,0,no,NA
48,entrepreneur,married,unknown,no,no,telephone,may,fri,2,0,1.1,93.994,-36.4,4.864,5191,0,no,NA
29,blue-collar,married,high.school,yes,no,telephone,may,tue,3,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
49,management,married,basic.4y,yes,no,telephone,may,thu,3,0,1.1,93.994,-36.4,4.86,5191,0,no,NA
NA,admin.,married,NA,yes,no,telephone,nov,fri,8,0,-0.1,93.2,-42,4.021,5195.8,0,no,NA
45,admin.,married,high.school,yes,no,cellular,aug,tue,1,0,1.4,93.444,-36.1,4.966,5228.1,0,no,NA
50,technician,single,university.degree,yes,no,cellular,aug,thu,1,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
54,technician,divorced,NA,no,no,cellular,aug,tue,3,0,1.4,93.444,-36.1,4.968,5228.1,0,no,NA
37,admin.,married,high.school,no,yes,telephone,may,fri,3,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
39,blue-collar,married,basic.9y,unknown,unknown,telephone,may,fri,4,0,-1.8,92.893,-46.2,1.313,5099.1,0,no,NA
65,admin.,married,university.degree,yes,no,cellular,oct,thu,1,0,-3.4,92.431,-26.9,0.754,5017.5,0,no,NA
50,management,married,NA,yes,no,cellular,jul,NA,2,0,1.4,93.918,-42.7,4.961,5228.1,0,no,NA
34,blue-collar,single,NA,no,no,telephone,may,mon,3,0,1.1,93.994,-36.4,4.858,5191,0,no,NA
NA,technician,married,professional.course,no,no,telephone,jun,fri,2,0,1.4,94.465,-41.8,4.967,5228.1,0,no,NA
36,blue-collar,married,basic.9y,yes,no,telephone,may,tue,2,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
53,unemployed,married,university.degree,unknown,unknown,cellular,nov,mon,1,0,-0.1,93.2,-42,4.191,5195.8,0,no,NA
43,blue-collar,married,basic.9y,no,yes,telephone,may,wed,1,0,1.1,93.994,-36.4,4.859,5191,0,no,NA
31,admin.,single,university.degree,yes,no,cellular,aug,fri,1,0,1.4,93.444,-36.1,4.966,5228.1,0,no,NA
35,unknown,married,NA,yes,no,cellular,aug,tue,2,0,1.4,93.444,-36.1,4.968,5228.1,0,no,NA
36,blue-collar,married,NA,yes,no,cellular,jul,thu,1,0,1.4,93.918,-42.7,4.963,5228.1,0,no,NA
36,admin.,single,university.degree,no,no,cellular,aug,wed,1,0,-2.9,92.201,-31.4,0.879,5076.2,0,no,NA
NA,entrepreneur,married,university.degree,yes,no,telephone,may,tue,4,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
NA,blue-collar,married,NA,no,no,telephone,jun,thu,1,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
29,blue-collar,married,NA,yes,no,cellular,may,wed,1,0,-1.8,92.893,-46.2,1.281,5099.1,0,no,NA
35,management,married,university.degree,no,no,cellular,nov,tue,1,2,-3.4,92.649,-30.1,0.716,5017.5,10,no,NA
NA,admin.,single,basic.6y,yes,no,telephone,may,wed,2,1,-1.8,92.893,-46.2,1.334,5099.1,0,no,NA
NA,technician,single,basic.9y,yes,no,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
NA,admin.,married,university.degree,no,no,telephone,jun,tue,1,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
30,admin.,single,university.degree,no,no,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2,0,no,NA
58,retired,married,high.school,yes,no,cellular,jul,thu,1,0,1.4,93.918,-42.7,4.958,5228.1,0,no,NA
35,blue-collar,married,basic.4y,no,no,cellular,apr,mon,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,no,NA
41,management,married,NA,yes,no,cellular,nov,mon,1,1,-0.1,93.2,-42,4.191,5195.8,4,no,NA
NA,admin.,single,high.school,no,no,cellular,may,mon,4,0,-1.8,92.893,-46.2,1.244,5099.1,0,no,NA
33,admin.,married,high.school,yes,no,cellular,may,wed,2,1,-1.8,92.893,-46.2,1.334,5099.1,5,no,NA
45,blue-collar,married,basic.9y,yes,no,cellular,apr,tue,4,1,-1.8,93.075,-47.1,1.423,5099.1,2,no,NA
57,admin.,married,basic.4y,yes,no,cellular,jul,NA,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
36,technician,married,professional.course,no,no,telephone,jun,wed,9,0,1.4,94.465,-41.8,4.959,5228.1,0,no,NA
NA,admin.,single,NA,no,no,cellular,may,fri,2,1,-1.8,92.893,-46.2,1.313,5099.1,2,no,NA
NA,admin.,married,NA,yes,no,cellular,may,mon,1,1,-1.8,92.893,-46.2,1.264,5099.1,3,no,NA
42,services,married,high.school,no,no,telephone,jun,NA,4,0,1.4,94.465,-41.8,4.959,5228.1,0,no,NA
24,technician,divorced,NA,no,no,cellular,apr,fri,1,1,-1.8,93.075,-47.1,1.405,5099.1,3,no,NA
NA,self-employed,single,university.degree,no,no,telephone,may,wed,5,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
54,admin.,married,university.degree,yes,no,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
46,admin.,divorced,NA,no,no,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
NA,blue-collar,married,NA,yes,no,cellular,may,mon,2,0,-1.8,92.893,-46.2,1.244,5099.1,0,no,NA
36,blue-collar,married,unknown,no,no,telephone,may,tue,1,0,-1.8,92.893,-46.2,1.291,5099.1,0,no,NA
34,self-employed,married,NA,yes,no,cellular,nov,wed,5,0,-0.1,93.2,-42,4.12,5195.8,0,no,NA
30,technician,married,NA,yes,no,telephone,may,NA,2,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
51,entrepreneur,married,basic.6y,yes,yes,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
31,technician,single,professional.course,yes,no,telephone,may,tue,3,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
51,unemployed,married,NA,no,yes,telephone,jun,wed,5,0,1.4,94.465,-41.8,4.864,5228.1,0,no,NA
34,entrepreneur,married,NA,yes,no,cellular,aug,wed,10,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
NA,unemployed,married,university.degree,no,no,cellular,jul,thu,2,0,1.4,93.918,-42.7,4.958,5228.1,0,no,NA
NA,blue-collar,single,basic.9y,yes,no,telephone,may,tue,2,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
26,admin.,single,university.degree,yes,yes,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1,0,no,NA
31,admin.,divorced,NA,yes,no,cellular,aug,thu,1,0,1.4,93.444,-36.1,4.968,5228.1,0,no,NA
49,management,married,university.degree,no,no,telephone,jun,NA,1,0,1.4,94.465,-41.8,4.865,5228.1,0,no,NA
57,services,married,NA,yes,no,cellular,apr,mon,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,no,NA
30,admin.,single,NA,yes,no,cellular,jul,thu,3,0,1.4,93.918,-42.7,4.968,5228.1,0,no,NA
57,services,married,high.school,no,yes,telephone,jun,thu,1,0,1.4,94.465,-41.8,4.866,5228.1,0,no,NA
46,admin.,married,high.school,yes,no,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
NA,technician,single,university.degree,yes,no,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1,0,no,NA
NA,admin.,married,university.degree,yes,yes,cellular,may,thu,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,no,NA
38,admin.,married,NA,yes,no,cellular,jul,tue,1,0,-2.9,92.469,-33.6,1.044,5076.2,0,no,NA
NA,entrepreneur,divorced,university.degree,yes,no,cellular,may,thu,2,1,-1.8,92.893,-46.2,1.27,5099.1,2,no,NA
52,admin.,married,NA,no,no,telephone,sep,tue,13,2,-3.4,92.379,-29.8,0.819,5017.5,10,no,NA
33,admin.,single,university.degree,no,yes,cellular,jul,tue,5,0,1.4,93.918,-42.7,4.961,5228.1,0,no,NA
34,blue-collar,married,professional.course,yes,no,telephone,may,wed,1,0,1.1,93.994,-36.4,4.858,5191,0,no,NA
43,unemployed,divorced,NA,no,no,cellular,jul,mon,9,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
35,management,married,high.school,yes,no,telephone,jun,thu,2,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
33,admin.,single,university.degree,yes,yes,cellular,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8,0,no,NA
58,management,married,basic.9y,yes,no,telephone,may,wed,5,0,1.1,93.994,-36.4,4.858,5191,0,no,NA
36,technician,married,NA,yes,no,cellular,jul,mon,1,0,1.4,93.918,-42.7,4.96,5228.1,0,no,NA
49,unemployed,married,university.degree,no,no,cellular,apr,thu,1,1,-1.8,93.075,-47.1,1.365,5099.1,3,no,NA
35,admin.,single,high.school,no,no,cellular,may,tue,4,1,-1.8,92.893,-46.2,1.291,5099.1,0,no,NA
54,technician,single,basic.9y,no,no,telephone,jun,mon,3,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
28,blue-collar,single,NA,yes,no,cellular,may,fri,6,0,-1.8,92.893,-46.2,1.25,5099.1,0,no,NA
NA,technician,single,university.degree,yes,yes,cellular,may,tue,2,0,-1.8,92.893,-46.2,1.291,5099.1,0,no,NA
25,technician,single,basic.9y,no,no,telephone,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2,0,no,NA
45,blue-collar,married,unknown,yes,yes,cellular,apr,thu,1,1,-1.8,93.075,-47.1,1.41,5099.1,3,no,NA
29,admin.,single,NA,no,no,cellular,aug,thu,1,0,1.4,93.444,-36.1,4.963,5228.1,0,no,NA
45,admin.,divorced,professional.course,no,yes,cellular,may,fri,1,1,-1.8,92.893,-46.2,1.313,5099.1,4,no,NA
34,technician,divorced,NA,yes,yes,cellular,may,fri,2,0,-1.8,92.893,-46.2,1.25,5099.1,0,no,NA
54,services,married,high.school,no,no,telephone,jun,fri,20,0,1.4,94.465,-41.8,4.959,5228.1,0,no,NA
36,technician,single,NA,no,no,cellular,may,wed,1,0,-1.8,92.893,-46.2,1.334,5099.1,0,no,NA
29,admin.,single,NA,no,yes,cellular,aug,tue,1,0,1.4,93.444,-36.1,4.963,5228.1,0,no,NA
43,admin.,married,high.school,yes,no,cellular,jul,mon,4,0,1.4,93.918,-42.7,4.96,5228.1,0,no,NA
NA,services,divorced,high.school,yes,no,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1,0,no,NA
NA,technician,married,high.school,no,no,cellular,aug,wed,1,0,1.4,93.444,-36.1,4.967,5228.1,0,no,NA
41,blue-collar,married,basic.9y,no,no,telephone,may,tue,1,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
NA,admin.,married,university.degree,yes,yes,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8,0,no,NA
45,housemaid,married,university.degree,yes,no,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.957,5228.1,0,no,NA
62,technician,married,unknown,no,no,cellular,mar,mon,2,0,-1.8,93.369,-34.8,0.646,5008.7,0,no,NA
38,technician,married,professional.course,yes,no,cellular,nov,mon,1,1,-0.1,93.2,-42,4.191,5195.8,2,no,NA
NA,blue-collar,married,unknown,no,no,cellular,may,fri,2,0,-1.8,92.893,-46.2,1.25,5099.1,0,no,NA
34,admin.,married,high.school,no,yes,cellular,may,thu,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,no,NA
NA,technician,single,professional.course,yes,no,cellular,apr,mon,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,no,NA
46,admin.,married,high.school,yes,no,cellular,nov,thu,1,1,-0.1,93.2,-42,4.076,5195.8,1,no,NA
36,admin.,divorced,NA,yes,no,telephone,may,wed,3,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
NA,blue-collar,single,NA,yes,no,cellular,jul,tue,2,0,1.4,93.918,-42.7,4.961,5228.1,0,no,NA
28,technician,married,NA,yes,no,cellular,may,fri,2,0,-1.8,92.893,-46.2,1.313,5099.1,0,no,NA
NA,services,married,professional.course,yes,no,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191,0,no,NA
NA,blue-collar,single,basic.6y,yes,no,telephone,may,tue,2,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
NA,management,single,high.school,yes,yes,cellular,nov,wed,2,1,-0.1,93.2,-42,4.12,5195.8,1,no,NA
31,services,married,NA,no,no,telephone,may,NA,1,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
NA,services,divorced,NA,yes,no,telephone,may,NA,1,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
38,admin.,married,NA,yes,no,cellular,aug,tue,1,0,1.4,93.444,-36.1,4.963,5228.1,0,no,NA
47,blue-collar,married,basic.6y,yes,no,telephone,jun,thu,1,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
NA,admin.,single,university.degree,no,no,cellular,may,NA,2,0,-1.8,92.893,-46.2,1.327,5099.1,0,no,NA
48,services,divorced,high.school,no,no,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.96,5228.1,0,no,NA
32,technician,married,university.degree,no,no,cellular,jun,NA,1,0,-2.9,92.963,-40.8,1.26,5076.2,0,no,NA
52,admin.,married,unknown,no,no,cellular,aug,NA,1,0,1.4,93.444,-36.1,4.968,5228.1,0,no,NA
NA,blue-collar,divorced,unknown,no,no,cellular,jul,wed,2,0,1.4,93.918,-42.7,4.957,5228.1,0,no,NA
NA,technician,single,NA,no,yes,cellular,aug,tue,3,0,1.4,93.444,-36.1,4.966,5228.1,0,no,NA
32,admin.,married,high.school,no,no,cellular,may,mon,1,0,-1.8,92.893,-46.2,1.244,5099.1,0,no,NA
NA,retired,married,university.degree,yes,no,cellular,jul,mon,11,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
58,self-employed,married,basic.9y,no,no,cellular,aug,tue,2,0,1.4,93.444,-36.1,4.965,5228.1,0,no,NA
33,admin.,married,NA,no,no,cellular,apr,thu,1,0,-1.8,93.075,-47.1,1.365,5099.1,0,no,NA
75,housemaid,divorced,NA,no,no,telephone,nov,mon,8,1,-3.4,92.649,-30.1,0.714,5017.5,2,no,NA
NA,blue-collar,married,basic.6y,yes,no,telephone,may,fri,6,0,1.1,93.994,-36.4,4.864,5191,0,no,NA
30,services,single,NA,no,no,telephone,may,mon,5,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
NA,admin.,single,university.degree,yes,no,cellular,sep,mon,4,0,-1.1,94.199,-37.5,0.879,4963.6,0,no,NA
NA,blue-collar,married,NA,no,yes,telephone,may,tue,1,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
39,admin.,married,unknown,no,no,cellular,nov,mon,1,0,-0.1,93.2,-42,4.191,5195.8,0,no,NA
NA,blue-collar,married,basic.4y,yes,no,cellular,aug,NA,1,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
45,services,divorced,basic.4y,no,no,cellular,apr,thu,1,0,-1.8,93.075,-47.1,1.41,5099.1,0,no,NA
34,admin.,single,university.degree,yes,no,cellular,may,fri,5,0,-1.8,92.893,-46.2,1.25,5099.1,0,no,NA
49,entrepreneur,married,university.degree,yes,no,telephone,nov,mon,1,0,-0.1,93.2,-42,4.191,5195.8,0,no,NA
47,housemaid,married,NA,no,no,cellular,jul,mon,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
45,unknown,married,unknown,no,no,telephone,may,fri,1,0,1.1,93.994,-36.4,4.864,5191,0,no,NA
45,services,married,NA,yes,no,cellular,aug,thu,11,0,1.4,93.444,-36.1,4.962,5228.1,0,no,NA
39,admin.,married,NA,yes,no,telephone,jun,fri,3,0,1.4,94.465,-41.8,4.967,5228.1,0,no,NA
59,unknown,married,NA,yes,no,cellular,may,mon,2,0,-1.8,92.893,-46.2,1.354,5099.1,0,no,NA
59,admin.,married,NA,no,no,telephone,may,mon,1,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
47,admin.,married,high.school,no,no,telephone,may,fri,2,0,1.1,93.994,-36.4,4.859,5191,0,no,NA
